Product_ID,Product_Name,Price,Price_comparrison,Category,Benefits
58342212,Set 3 cuốn Moi Moi và những người bạn - Dành cho trẻ từ 0-2 tuổi,117000,Giá từ 84.100 ₫,Truyện tranh Ehon,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
249960247,Sách Tiếng Anh Y Khoa dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên (Tái bản mới nhất 2024),199000,None,Sách học tiếng anh - khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
204317934,1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng,267000,Giá từ 276.500 ₫,Du ký,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
198336539,"Hộp đựng bút viết / túi đựng đồ dùng trong suốt đa năng dành cho học sinh – sinh viên, văn phòng",35000,None,"Nhựa, nhôm","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
67491398,Sách OSHO Từ Bi - Compassion,89700,Giá từ 102.000 ₫,Triết Học phương Đông,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
202242036,Học tốt Tiếng Anh 7 i-Learn Smart World,65000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
229714486,Giải Trí Đến Chết,131000,Giá từ 161.000 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275993133,Sách giáo khoa Mĩ Thuật 10- Thiết Kế Đồ Họa- Kết Nối Tri Thức Với Cuộc Sống,15000,None,Sách Giáo Khoa Cấp 3,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275286273,Sách giáo khoa Mĩ Thuật 10- Lí Luận và Lịch Sử Mĩ Thuật- Kết Nối Tri Thức Với Cuộc Sống,13000,None,Sách Giáo Khoa Cấp 3,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275945034,Tương lai của địa lý,187500,Giá từ 212.000 ₫,Lĩnh vực khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
3082815,Tự Truyện Benjamin Franklin (Tái Bản),81000,Giá từ 80.950 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
100958444,Hạnh Phúc Cầm Tay (Tái Bản),53900,Giá từ 54.000 ₫,Nghệ thuật sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
6927431,Những Đỉnh Cao Chỉ Huy,343200,Giá từ 215.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271218682,Chuyện Kỳ Lạ Ở Tiệm Sách Cũ Tanabe,126000,Giá từ 152.150 ₫,Truyện trinh thám,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
107802188,Bí Mật Tư Duy Triệu Phú (Tái Bản),75700,Giá từ 83.100 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
253284241,Bản đồ về dòng tiền: Hiểu và áp dụng sơ đồ kế toán trong doanh nghiệp và đời sống,106000,None,Kế toán,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
263500714,Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn,116000,None,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
189598539,Bài tập bổ trợ Tiếng Anh 10,118000,None,High School: Grades 10 - 12,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
208778368,Định Luật Murphy - Mọi Bí Mật Tâm Lý Thao Túng Cuộc Đời Bạn,119000,Giá từ 85.280 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
11508322,Nội Tình Của Ngoại Tình,155000,Giá từ 143.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
115078652,Huấn Luyện Cảm Xúc Để Con Trẻ Phát Triển Toàn Diện,159000,Giá từ 168.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
195885674,Đất Nước Gấm Hoa - Atlas Việt Nam,270000,Giá từ 315.000 ₫,Kiến thức - Bách khoa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273953496,Tư Duy Kinh Tế Để Sống Tinh Tế,119000,Giá từ 144.000 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
91625816,Trên Đỉnh Phố Wall (Tái bản 2021),164000,Giá từ 163.450 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
50359874,Sứ mệnh khởi nghiệp,399000,None,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
151998250,Practice Test Grade 9,118000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
44976191,Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?,118000,Giá từ 117.000 ₫,Sách kinh tế học - khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
205942263,Tận Hưởng Hành Trình Nuôi Con Sữa Mẹ,106000,Giá từ 112.000 ₫,Chăm sóc sức khỏe em bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
85763211,Hãy Khiến Tương Lai Biết Ơn Vì Hiện Tại Bạn Đã Cố Gắng Hết Mình (Tặng Kèm: 01 Bookmark),66400,Giá từ 78.600 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275600587,Sách giáo khoa Mĩ Thuật 10- Kiến trúc- Kết Nối Tri Thức Với Cuộc Sống,13000,None,Sách Giáo Khoa Cấp 3,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271518926,Dám bị ghét,92900,None,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
98603998,MBA  Marketing,124000,Giá từ 135.200 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
177569697,Perfect Ielts Vocabulary (Tái Bản),182000,Giá từ 193.450 ₫,Luyện thi IELTS,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273202457,Nguyễn Ngọc Tư - Trôi,78000,Giá từ 85.500 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
186211127,Khởi Nghiệp Kinh Doanh Online - Bán Hàng Hiệu Quả Trên Shopee,151000,Giá từ 189.050 ₫,Sách khởi nghiệp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
197657913,Những Giấc Mơ Ở Hiệu Sách Morisaki,60000,Giá từ 63.750 ₫,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
111537683,Và Rồi Chẳng Còn Ai (Agatha Christie),88100,Giá từ 88.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,98400,Giá từ 104.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
8121633,Văn Minh Vật Chất Của Người Việt,232000,Giá từ 246.000 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
7718737,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),93100,Giá từ 100.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
595726,Giáo Trình Chuẩn HSK 4 Bài Học (Tập 2),195160,Giá từ 200.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275332787,Cuộc Thập Tự Chinh Thứ Nhất,292000,Giá từ 308.000 ₫,Lịch Sử Thế Giới,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
52785564,Dịch Hạch (Nobel Văn Chương 1957),110000,Giá từ 109.000 ₫,Tác Phẩm Kinh Điển Nước Ngoài,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
213704979,Ma Quỷ Dân Gian Ký,210000,Giá từ 214.400 ₫,Truyện kinh dị,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
203864188,Tủ Sách Đời Người: Ngôn Sứ,74000,Giá từ 74.000 ₫,Sách giáo dục,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
57354850,Những Con Chim Ẩn Mình Chờ Chết (Tái Bản 2020),127000,Giá từ 128.000 ₫,Tiểu Thuyết Phương Tây,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
16391543,Cha Voi - Dạy Con Nên Người Ở Thời Đại Số,106000,Giá từ 97.500 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),152000,Giá từ 148.000 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
100947274,Tìm Bình Yên Trong Gia Đình (Tái Bản),73200,Giá từ 78.900 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
17458186,"Giấc Mơ, Cảnh Tượng Và Cái Nhìn - Huỳnh Như Phương - IRED Books",71300,Giá từ 80.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
50685547,Bản Đồ,270000,Giá từ 293.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
184070223,OSHO - Cảm Xúc,132000,Giá từ 150.400 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275519059,"Sách Word - Excel - Powerpoint Bộ 3 Cuốn Tin Học Văn Phòng Từ Cơ Bản Đến Nâng Cao Có Kèm Video Hướng Dẫn + File Thực Hành, Tặng Kèm Sách 39 Thủ Thuật",489000,None,Tin Học Văn Phòng,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275851731,Tân Ninja Hattori Tập 5,22600,None,"Truyện Tranh, Manga, Comic","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
82936273,Óc Sáng Suốt (Tái Bản 2021),48000,Giá từ 48.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
272854044,Sách Tiếng Anh Giao Tiếp Bệnh Viện dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên (Phiên bản mới nhất 2024),299000,None,Tiếng Anh giao tiếp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
23416722,How The Body Works - Hiểu Hết Về Cơ Thể,240000,Giá từ 252.000 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
160759005,Cơ Thể Tự Chữa Lành - Thanh Lọc Để Phục Hồi,213000,Giá từ 218.300 ₫,Sách Y Học Hiện Đại,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
31205932,6 Chiếc Mũ Tư Duy (Tái Bản),89100,Giá từ 89.000 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
72202103,Con Chim Xanh Biếc Bay Về (Nguyễn Nhật Ánh) (Bìa Mềm),113000,Giá từ 112.500 ₫,Tiểu Thuyết Phương Đông,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271784299,Nhà Lãnh Đạo Tương Lai (Tái Bản),141000,Giá từ 170.000 ₫,Tài chính doanh nghiệp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
45663008,Ngày Xưa Có Một Con Bò…(Tái Bản),53800,Giá từ 56.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
204806201,Chiến Tranh Tiền Tệ - Tập 5,141000,Giá từ 132.200 ₫,"Sách quản trị, lãnh đạo","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
509829,Giấy Double A A4 DL70,96000,Giá từ 83.999 ₫,Giấy in - Fax - Photo,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
168774263,i-Learn Smart Maths Grade 3 Workbook Part 2 ( ENG-VN),104000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
